longitude,latitude,image_direction,weather
114.141950482000084,22.286947099000031,Back,sunny
114.142125683000003,22.281828854000025,Back,sunny
114.142201666000005,22.285278881000067,Back,sunny
114.142232974000081,22.285779426000040,Back,sunny
114.142252741000107,22.284483986000048,Back,sunny
114.142254874000045,22.284139171000049,Back,sunny
114.142265235000082,22.282577159000027,Back,sunny
114.142279407000046,22.286547586000040,Back,sunny
114.142309316000024,22.287158627000053,Back,sunny
114.142352473000074,22.288294909000047,Back,sunny
114.142481950000047,22.283343510000066,Back,sunny
114.142583933000083,22.285160306000023,Back,sunny
114.142645567000045,22.286153594000041,Back,sunny
114.142654048000040,22.282590157000072,Back,sunny
114.142654152000077,22.283895349000041,Back,sunny
114.142687294000083,22.286924883000040,Back,sunny
114.142746771999995,22.288669685000048,Back,sunny
114.142941508000035,22.283993892000069,Back,sunny
114.142989564000118,22.287526163000049,Back,sunny
114.143034346000036,22.286139453000040,Back,sunny
114.143035958000041,22.282643999000072,Back,sunny
114.143135548000046,22.288655464000044,Back,sunny
114.143183116000046,22.282987242000047,Back,sunny
114.143242640000040,22.289207702000056,Back,sunny
114.143319574000074,22.284313362000034,Back,sunny
114.143319629000075,22.283904717000041,Back,sunny
114.143361363000039,22.285128692000058,Back,sunny
114.143421162000081,22.282648660000064,Back,sunny
114.143571841000039,22.283002821000025,Back,sunny
114.143599917000074,22.284729724000044,Back,sunny
114.143606148000117,22.282411114000080,Back,sunny
114.143700537000086,22.283825604000072,Back,sunny
114.143711670000002,22.283181388000060,Back,sunny
114.143726429000040,22.286884780000040,Back,sunny
114.143745986000127,22.287283304000027,Back,sunny
114.143792027999993,22.288279138000064,Back,sunny
114.143807729000045,22.282633374000056,Back,sunny
114.143943690000000,22.282961931000045,Back,sunny
114.144054301000082,22.281574191000061,Back,sunny
114.144073528000035,22.286092695000040,Back,sunny
114.144082603000001,22.283753929000056,Back,sunny
114.144088182000004,22.283277807000047,Back,sunny
114.144088232000044,22.284194401000040,Back,sunny
114.144403728000043,22.284373418000040,Back,sunny
114.144405642999999,22.283931953000035,Back,sunny
114.144461912000125,22.286070186000075,Back,sunny
114.144476156000124,22.286992631000032,Back,sunny
114.144533318000086,22.282624719000069,Back,sunny
114.144553467000037,22.287865836000041,Back,sunny
114.144593506000078,22.284711110000050,Back,sunny
114.144789393000124,22.285058589000080,Back,sunny
114.144805101000074,22.287161612000041,Back,sunny
114.144819441000081,22.282887633000040,Back,sunny
114.144848280999994,22.281996927000023,Back,sunny
114.144850371000075,22.286048998000069,Back,sunny
114.144927376000041,22.284899017000043,Back,sunny
114.145101375000081,22.286896285000068,Back,sunny
114.145257597000040,22.288454248000047,Back,sunny
114.145274704000045,22.285031374000027,Back,sunny
114.145388451000045,22.283848042000045,Back,sunny
114.145400758000036,22.286647878000053,Back,sunny
114.145468732000040,22.283289272000047,Back,sunny
114.145508911000078,22.286990278000079,Back,sunny
114.145521353000035,22.283142095000080,Back,sunny
114.145582324000074,22.285808650000035,Back,sunny
114.145663102000086,22.285009099000035,Back,sunny
114.145664566000036,22.283620421000023,Back,sunny
114.145688348000022,22.274342647000022,Back,sunny
114.145703684000040,22.286403801000063,Back,sunny
114.145763925000082,22.287282042000072,Back,sunny
114.145803830000077,22.283092421000049,Back,sunny
114.145872726000107,22.282986968000049,Back,sunny
114.145882858000036,22.285570310000026,Back,sunny
114.145916694000107,22.282281333000071,Back,sunny
114.145937611999997,22.283406116000041,Back,sunny
114.145946860000080,22.284800719000032,Back,sunny
114.145960305000003,22.284433458000024,Back,sunny
114.146068612999997,22.286285628000041,Back,sunny
114.146103044000000,22.284526575000029,Back,sunny
114.146194472000033,22.284904715000039,Back,sunny
114.146224426000117,22.284179466000069,Back,sunny
114.146289145000082,22.283759153000062,Back,sunny
114.146290318000041,22.282207207000056,Back,sunny
114.146295662000043,22.288367421000032,Back,sunny
114.146325479000083,22.283433424000066,Back,sunny
114.146391825000023,22.285934234000024,Back,sunny
114.146511770000075,22.286380737000048,Back,sunny
114.146591236000063,22.281964383000048,Back,sunny
114.146683224000085,22.288333589000047,Back,sunny
114.146940353000105,22.281794199000046,Back,sunny
114.147130739000076,22.282351544000047,Back,sunny
114.147277506000023,22.285093130000064,Back,sunny
114.147279336000125,22.261305989000046,Back,sunny
114.147281943000038,22.286542030000081,Back,sunny
114.147521359000038,22.283166118000054,Back,sunny
114.147557662000040,22.285323189000053,Back,sunny
114.147564025000079,22.283680089000029,Back,sunny
114.147624906000047,22.284412811000038,Back,sunny
114.147660858000080,22.260671347000027,Back,sunny
114.147758368000041,22.281172166000040,Back,sunny
114.147876718999996,22.274852791000058,Back,sunny
114.147930698000081,22.284172310000031,Back,sunny
114.147941627000023,22.286825419000024,Back,sunny
114.148160720000078,22.285753562000025,Back,sunny
114.148183100000082,22.287850784000057,Back,sunny
114.148202601000079,22.283264598000081,Back,sunny
114.148236573000077,22.283931914000046,Back,sunny
114.148309601000037,22.263311473000044,Back,sunny
114.148318050000043,22.288129921000063,Back,sunny
114.148356675000045,22.273504665000075,Back,sunny
114.148427271000060,22.286036935000027,Back,sunny
114.148470754000087,22.288419607000041,Back,sunny
114.148479124000005,22.284612960000061,Back,sunny
114.148519067000038,22.280788829000080,Back,sunny
114.148686672000039,22.281676252000068,Back,sunny
114.148694901000127,22.288033317000043,Back,sunny
114.148757415000077,22.286193808000064,Back,sunny
114.148773447000039,22.263782337000062,Back,sunny
114.148861827000005,22.282103941000056,Back,sunny
114.148880930999994,22.283103224000048,Back,sunny
114.148910538000081,22.284661077000067,Back,sunny
114.148951191000037,22.285329667000038,Back,sunny
114.148970502000125,22.259823039000025,Back,sunny
114.148994717000036,22.281440292000070,Back,sunny
114.149125825000041,22.282618042000024,Back,sunny
114.149209662000075,22.284518428000069,Back,sunny
114.149251574000118,22.285551078000022,Back,sunny
114.149314771000036,22.259996373000035,Back,sunny
114.149321967000105,22.281230141000041,Back,sunny
114.149349613000041,22.263962278000065,Back,sunny
114.149448605000075,22.287840110000047,Back,sunny
114.149453866000044,22.283818428000075,Back,sunny
114.149460871000073,22.282422343000064,Back,sunny
114.149470746000020,22.263309182000057,Back,sunny
114.149551715000044,22.260295762000048,Back,sunny
114.149564983000005,22.285330816000048,Back,sunny
114.149601399000062,22.282829542000048,Back,sunny
114.149766823000036,22.264219588000060,Back,sunny
114.149783573000036,22.283636388000048,Back,sunny
114.149804838000023,22.284137666000049,Back,sunny
114.149808562000075,22.260736551000040,Back,sunny
114.149825457000020,22.287743507000080,Back,sunny
114.149947561000076,22.261090671000041,Back,sunny
114.149949640000045,22.261793877000056,Back,sunny
114.149965090000023,22.284650359000068,Back,sunny
114.149989027000061,22.282798116000041,Back,sunny
114.150026352000040,22.288804333000041,Back,sunny
114.150087352000000,22.285390545000041,Back,sunny
114.150125829000103,22.280811362000065,Back,sunny
114.150168403000080,22.283579330000062,Back,sunny
114.150202309000065,22.287646904000042,Back,sunny
114.150310880000006,22.285683139000071,Back,sunny
114.150463444000025,22.280620570000053,Back,sunny
114.150499844000024,22.282645957000057,Back,sunny
114.150553232000107,22.283522270000049,Back,sunny
114.150558639000124,22.287316273000044,Back,sunny
114.150579161000124,22.287550300000081,Back,sunny
114.150722146000021,22.280397016000048,Back,sunny
114.150795370000083,22.282393229000039,Back,sunny
114.150805490000039,22.279647274000080,Back,sunny
114.150917055000036,22.285168994000060,Back,sunny
114.150938061000033,22.283465209000038,Back,sunny
114.150985648000074,22.286002848000063,Back,sunny
114.151105796000024,22.285897472000045,Back,sunny
114.151202879000039,22.281993443000040,Back,sunny
114.151223295999998,22.286359346000040,Back,sunny
114.151339117000020,22.264267956000023,Back,sunny
114.151375010000038,22.287343302000068,Back,sunny
114.151433892000114,22.287107907000063,Back,sunny
114.151482253000040,22.285873889000072,Back,sunny
114.151497497000037,22.281739377000065,Back,sunny
114.151512221000075,22.279322339000032,Back,sunny
114.151512923000041,22.284673818000044,Back,sunny
114.151515086000003,22.283153336000048,Back,sunny
114.151554617000102,22.282594286000062,Back,sunny
114.151566672000044,22.284049144000047,Back,sunny
114.151651662000063,22.285559554000031,Back,sunny
114.151709088000075,22.279951565000040,Back,sunny
114.151803667000081,22.282892433000029,Back,sunny
114.151841737000041,22.287224606000049,Back,sunny
114.151881878000040,22.279223405000039,Back,sunny
114.151897844000004,22.283849140000029,Back,sunny
114.151978013000075,22.282027918000040,Back,sunny
114.152000844000085,22.274920787000038,Back,sunny
114.152004931000079,22.279698926000041,Back,sunny
114.152085513000074,22.281229833000047,Back,sunny
114.152091327000079,22.284323404000080,Back,sunny
114.152116219000035,22.282609699000041,Back,sunny
114.152178054000046,22.283204959000045,Back,sunny
114.152261702000047,22.266120011000048,Back,sunny
114.152358090000007,22.287355635000040,Back,sunny
114.152379995000047,22.280975619000060,Back,sunny
114.152537936000044,22.281540332000080,Back,sunny
114.152576916000044,22.286650275000056,Back,sunny
114.152620820000038,22.285385175000044,Back,sunny
114.152680912000037,22.284566045000080,Back,sunny
114.152692673000047,22.265552617000026,Back,sunny
114.152713455000040,22.280776922000040,Back,sunny
114.152735396000040,22.283747825000034,Back,sunny
114.152754632000082,22.277980618000072,Back,sunny
114.152839110000045,22.284109170000026,Back,sunny
114.152926093000005,22.281894374000046,Back,sunny
114.153052223000046,22.284449950000067,Back,sunny
114.153056537000126,22.278213714000060,Back,sunny
114.153116969000038,22.273733429000060,Back,sunny
114.153135419999998,22.276678311000069,Back,sunny
114.153149283000062,22.283615558000065,Back,sunny
114.153151244000000,22.284780741000080,Back,sunny
114.153224374000047,22.287096507000047,Back,sunny
114.153241418000107,22.280921596000042,Back,sunny
114.153323817000114,22.282277786000066,Back,sunny
114.153391758000126,22.284474959000026,Back,sunny
114.153604334000079,22.286062208000040,Back,sunny
114.153607425000004,22.280778757000064,Back,sunny
114.153694297000001,22.281726008000081,Back,sunny
114.153815312000006,22.287053153000045,Back,sunny
114.153849940000100,22.283331765000071,Back,sunny
114.153861712000079,22.268036563000067,Back,sunny
114.153949297000040,22.280593088000050,Back,sunny
114.154069914000047,22.280019994000043,Back,sunny
114.154152808000035,22.284133251000071,Back,sunny
114.154235642000117,22.281922201000043,Back,sunny
114.154348806000044,22.277112600000063,Back,sunny
114.154371756000046,22.285612287000049,Back,sunny
114.154489596000076,22.280195441000046,Back,sunny
114.154668951000076,22.267769786000031,Back,sunny
114.154924827000045,22.285582081000040,Back,sunny
114.155058847000078,22.275810565000029,Back,sunny
114.155119364000001,22.285173126000075,Back,sunny
114.155161051000036,22.266014039000027,Back,sunny
114.155190655000041,22.275285899000039,Back,sunny
114.155210574000080,22.282752866000067,Back,sunny
114.155225220000034,22.281755826000047,Back,sunny
114.155341375000035,22.275284283000079,Back,sunny
114.155370606999995,22.266290614000081,Back,sunny
114.155399512000045,22.287701119000079,Back,sunny
114.155411219000044,22.284924206000028,Back,sunny
114.155437983000084,22.287196715000047,Back,sunny
114.155447224000113,22.283743515000022,Back,sunny
114.155466929000113,22.280165629000063,Back,sunny
114.155469966000041,22.274418525000044,Back,sunny
114.155476263000082,22.285717812000041,Back,sunny
114.155603494000033,22.279234678000023,Back,sunny
114.155632377000074,22.273928380000029,Back,sunny
114.155654760000061,22.286626231000071,Back,sunny
114.155693814000074,22.281548220000047,Back,sunny
114.155721253999999,22.282165836000047,Back,sunny
114.155854732000080,22.274476009000068,Back,sunny
114.155858277000107,22.286420162000081,Back,sunny
114.156010582999997,22.279175848000023,Back,sunny
114.156107760000040,22.286012519000053,Back,sunny
114.156217615000060,22.282183523000072,Back,sunny
114.156222518000035,22.273469697000053,Back,sunny
114.156283319000039,22.278908793000028,Back,sunny
114.156334938000100,22.280026302000067,Back,sunny
114.156368575000101,22.280203482000047,Back,sunny
114.156373836000043,22.279642039000063,Back,sunny
114.156460868000039,22.278568714000080,Back,sunny
114.156488884000041,22.286878147000039,Back,sunny
114.156506245000060,22.274508743000069,Back,sunny
114.156516175000078,22.281210222000027,Back,sunny
114.156598551000116,22.273430597000072,Back,sunny
114.156611367000082,22.284737236000069,Back,sunny
114.156657917000075,22.287533734000078,Back,sunny
114.156670600000083,22.284604842000078,Back,sunny
114.156680192000039,22.285390484000061,Back,sunny
114.156687619000081,22.287674888000023,Back,sunny
114.156742630000039,22.279562245000022,Back,sunny
114.156749768000040,22.278308240000047,Back,sunny
114.156874105000043,22.286836714000060,Back,sunny
114.156945772000086,22.283039332000044,Back,sunny
114.156971204000115,22.279269613000054,Back,sunny
114.157031687000085,22.287425820000067,Back,sunny
114.157055591000002,22.287548611000041,Back,sunny
114.157091496999996,22.284088469000039,Back,sunny
114.157108578000020,22.279609133000065,Back,sunny
114.157274201000064,22.283753844000049,Back,sunny
114.157371320000038,22.283810786000060,Back,sunny
114.157405457000081,22.287317906000048,Back,sunny
114.157423564000041,22.287422335000031,Back,sunny
114.157598973000063,22.279390206000080,Back,sunny
114.157624869000074,22.283515849000025,Back,sunny
114.157790015000046,22.287291720000042,Back,sunny
114.157828516000080,22.274466797000056,Back,sunny
114.157850782000082,22.285108698000045,Back,sunny
114.157898677000034,22.285403149000047,Back,sunny
114.157918167000034,22.285260659000080,Back,sunny
114.158006970000073,22.281737999000029,Back,sunny
114.158044333999996,22.282891508000034,Back,sunny
114.158138515999994,22.279069013000026,Back,sunny
114.158154147000005,22.278092603000061,Back,sunny
114.158165691999997,22.279461821000041,Back,sunny
114.158249746000024,22.282641252000079,Back,sunny
114.158252830000038,22.281436499000048,Back,sunny
114.158332207000043,22.284237611000041,Back,sunny
114.158343504000086,22.279118149000048,Back,sunny
114.158371140000085,22.282987509000066,Back,sunny
114.158475375000080,22.285053893000047,Back,sunny
114.158523460000083,22.284717982000075,Back,sunny
114.158608971000035,22.283133253000081,Back,sunny
114.158703804000083,22.277712710000060,Back,sunny
114.158734591000083,22.278582545000063,Back,sunny
114.158857647000104,22.286761218000041,Back,sunny
114.158935514000063,22.273913359000066,Back,sunny
114.158990431000007,22.286369693000040,Back,sunny
114.159063189000079,22.278374469000028,Back,sunny
114.159229286000041,22.286646205000068,Back,sunny
114.159271459999999,22.286101328000029,Back,sunny
114.159391139000036,22.278165361000049,Back,sunny
114.159478018000087,22.283311246000039,Back,sunny
114.159667719000041,22.286512494000078,Back,sunny
114.159749784000041,22.275968113000040,Back,sunny
114.159775147000005,22.284201987000081,Back,sunny
114.159786709000045,22.285505134000061,Back,sunny
114.159914493000073,22.283004030000029,Back,sunny
114.160038826000005,22.286395840000068,Back,sunny
114.160235053000065,22.279966452000053,Back,sunny
114.160472245000037,22.286110147000045,Back,sunny
114.160801510000042,22.286184726000045,Back,sunny
114.160824757000114,22.281523617000065,Back,sunny
114.160958691999994,22.278074342000025,Back,sunny
114.160988978000077,22.279675937000039,Back,sunny
114.161077196000065,22.279984415000047,Back,sunny
114.161096271000005,22.286227210000050,Back,sunny
114.161156078000076,22.265456848000039,Back,sunny
114.161265680000042,22.281406179000044,Back,sunny
114.161455865000079,22.286079310000048,Back,sunny
114.162383102000035,22.274546753000038,Back,sunny
114.162586231000077,22.283003231000063,Back,sunny
114.162592772000039,22.281466249000061,Back,sunny
114.163198113999997,22.279867158000048,Back,sunny
114.163254812000105,22.280336800000043,Back,sunny
114.163277669000081,22.280108452000039,Back,sunny
114.163370957000083,22.281057003000058,Back,sunny
114.164255676000039,22.279463759000063,Back,sunny
114.164498605000063,22.280049940000023,Back,sunny
114.164674873000081,22.279259937000063,Back,sunny
114.164995202000114,22.279039186000041,Back,sunny
114.165218724000042,22.268968909000023,Back,sunny
114.165325034000034,22.282394514000032,Back,sunny
114.165890240000081,22.278939071000025,Back,sunny
114.166486327000044,22.282280353000040,Back,sunny
114.166729457000073,22.277454982000048,Back,sunny
114.166824112000086,22.277334597000049,Back,sunny
114.166834086000080,22.277774821000040,Back,sunny
114.166874425000060,22.282253978000028,Back,sunny
114.167519771000116,22.280916307000041,Back,sunny
114.120350147000039,22.280922324000080,Front,sunny
114.120718013000101,22.281040444000041,Front,sunny
114.121062169000083,22.281221727000048,Front,sunny
114.121419773000085,22.281372928000053,Front,sunny
114.121794839000003,22.281476074000068,Front,sunny
114.122176918000036,22.281548095000066,Front,sunny
114.122548424000115,22.281659034000029,Front,sunny
114.122919941000077,22.281772517000039,Front,sunny
114.126194755000000,22.282266920000040,Front,sunny
114.126337136000075,22.282981353000025,Front,sunny
114.126623810000041,22.282105007000041,Front,sunny
114.126656525000044,22.283364797000047,Front,sunny
114.126765278000079,22.283778079000047,Front,sunny
114.127014062000043,22.281618837000053,Front,sunny
114.127148687000044,22.283844008000081,Front,sunny
114.127526026000041,22.281367086000049,Front,sunny
114.127529748000001,22.283919346000065,Front,sunny
114.127909236000036,22.281434168000040,Front,sunny
114.128498341000039,22.279883511000040,Front,sunny
114.129007688000115,22.283053394000035,Front,sunny
114.129142097000127,22.282379223000081,Front,sunny
114.129281423000080,22.280239441000049,Front,sunny
114.129368615000075,22.284078720000025,Front,sunny
114.129506042000116,22.277607021000048,Front,sunny
114.129607479000001,22.283771544000047,Front,sunny
114.129633033000005,22.284974948000080,Front,sunny
114.129694852000043,22.285051614000054,Front,sunny
114.129760871000045,22.280753771000040,Front,sunny
114.129781925000074,22.283913584000061,Front,sunny
114.129802170000062,22.281136842000024,Front,sunny
114.129917605000060,22.279361980000040,Front,sunny
114.130018243000080,22.285329273000048,Front,sunny
114.130084042000021,22.284158685000023,Front,sunny
114.130172719000001,22.281809624000061,Front,sunny
114.130508550000044,22.281694007000056,Front,sunny
114.130539646000102,22.277302810000041,Front,sunny
114.130605274000118,22.285839952000060,Front,sunny
114.130662628000081,22.277317975000081,Front,sunny
114.130796801000074,22.281432985000041,Front,sunny
114.130890475000115,22.285815505000080,Front,sunny
114.131046811000033,22.277055501000063,Front,sunny
114.131170484000080,22.279330537000082,Front,sunny
114.131264291000079,22.281452262000080,Front,sunny
114.131395747000042,22.286583902000075,Front,sunny
114.131428284000080,22.277105580000068,Front,sunny
114.131483649000074,22.280438725000067,Front,sunny
114.131554044000040,22.278039421000081,Front,sunny
114.131589773000087,22.280813007000063,Front,sunny
114.131672787000085,22.281598264000024,Front,sunny
114.131684063000080,22.278402462000031,Front,sunny
114.131710560000101,22.277488097000056,Front,sunny
114.131734179000077,22.285573330000041,Front,sunny
114.131924248999994,22.281452930000057,Front,sunny
114.131929352000043,22.287150173000043,Front,sunny
114.131998222000107,22.287079545000040,Front,sunny
114.132199268000022,22.285049854000079,Front,sunny
114.132279596000103,22.281911816000047,Front,sunny
114.132294327000039,22.287331703000063,Front,sunny
114.132396206000081,22.282280614000047,Front,sunny
114.132443420000087,22.286853774000065,Front,sunny
114.132536807000065,22.282793467000040,Front,sunny
114.132584329000125,22.286044830000041,Front,sunny
114.132662336000081,22.287172162000047,Front,sunny
114.132700229000079,22.283146515000048,Front,sunny
114.132715821000033,22.286410972000056,Front,sunny
114.133137882000000,22.283664252000047,Front,sunny
114.133184009000047,22.286562433000029,Front,sunny
114.133610575000034,22.284123333000025,Front,sunny
114.133789971000041,22.285708921000040,Front,sunny
114.134063103000003,22.284329241000023,Front,sunny
114.134259394000082,22.285571070000060,Front,sunny
114.134488834000081,22.286272825000022,Front,sunny
114.134999143000087,22.287341411000057,Front,sunny
114.135686765000045,22.286000302000048,Front,sunny
114.136088230000041,22.283542631000049,Front,sunny
114.136113812000076,22.286724035000081,Front,sunny
114.136115885000081,22.284817056000065,Front,sunny
114.136393849000115,22.284287148000040,Front,sunny
114.136435735000077,22.285151057000064,Front,sunny
114.136466037000105,22.283539645000079,Front,sunny
114.137091326999993,22.284547553000039,Front,sunny
114.137180260000036,22.284507666000025,Front,sunny
114.137678630000082,22.284775782000047,Front,sunny
114.137874501000042,22.285922420000080,Front,sunny
114.138044882000045,22.287254711000060,Front,sunny
114.138067511000045,22.284770533000028,Front,sunny
114.138718470000086,22.288484783000047,Front,sunny
114.138730407000040,22.286574118000040,Front,sunny
114.138930834000007,22.288187545000028,Front,sunny
114.138994102000083,22.285911035000023,Front,sunny
114.139093774000116,22.285480395000040,Front,sunny
114.139166141000047,22.285101579000081,Front,sunny
114.139253858000075,22.284076316000039,Front,sunny
114.139291089000039,22.288000773000078,Front,sunny
114.139418368000079,22.288898857000049,Front,sunny
114.139522283999995,22.287258111000028,Front,sunny
114.139580512000080,22.288355803000048,Front,sunny
114.139635301000126,22.286859451000048,Front,sunny
114.139723169000035,22.285426690000065,Front,sunny
114.139774052000007,22.289056214000027,Front,sunny
114.139953142000081,22.285679436000063,Front,sunny
114.139976789000116,22.286118706000025,Front,sunny
114.140077121000104,22.281175164000047,Front,sunny
114.140217355000118,22.286575064000040,Front,sunny
114.140297216000022,22.281012036000050,Front,sunny
114.140313712000079,22.285229034000054,Front,sunny
114.140349533000062,22.285710758000047,Front,sunny
114.140403909000042,22.286996523000028,Front,sunny
114.140436810000082,22.286949854000056,Front,sunny
114.140515039000078,22.289290459000028,Front,sunny
114.140682873000060,22.280972907000034,Front,sunny
114.140783894000037,22.286982259000069,Front,sunny
114.140845671000079,22.288372307000031,Front,sunny
114.140869856000080,22.287982536000072,Front,sunny
114.140918412999994,22.282346654000040,Front,sunny
114.140945446000046,22.282973628000040,Front,sunny
114.141140387000064,22.286202788000026,Front,sunny
114.141172792999996,22.286971554000047,Front,sunny
114.141247701000125,22.287632115000065,Front,sunny
114.141256093000038,22.288702362000041,Front,sunny
114.141306140000083,22.282889891000025,Front,sunny
114.141321752000039,22.283903057000032,Front,sunny
114.141428233000042,22.281128154000044,Front,sunny
114.141450718000101,22.281441793000056,Front,sunny
114.141484180000020,22.283253507000040,Front,sunny
114.141519096000025,22.284741729000075,Front,sunny
114.141529232000039,22.286190579000049,Front,sunny
114.141647538000001,22.287957890000040,Front,sunny
114.141771006000127,22.281296050000041,Front,sunny
114.141788602999995,22.281634621000023,Front,sunny
114.141873366000041,22.284063004000075,Front,sunny
114.142095570000038,22.281510361000080,Front,sunny
114.142125683000003,22.281828854000025,Front,sunny
114.142201666000005,22.285278881000067,Front,sunny
114.142232974000081,22.285779426000040,Front,sunny
114.142252741000107,22.284483986000048,Front,sunny
114.142279407000046,22.286547586000040,Front,sunny
114.142422851000106,22.281720603000053,Front,sunny
114.142645567000045,22.286153594000041,Front,sunny
